latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
2024-07-16T08:00,16.7,0.00,5,23.0,3600.00
2024-07-16T09:00,17.7,0.00,49,24.0,3600.00
2024-07-16T10:00,18.7,0.00,42,18.6,3600.00
2024-07-16T11:00,19.7,0.10,83,19.5,3600.00
2024-07-16T12:00,20.5,0.00,24,20.7,3600.00
2024-07-16T13:00,21.2,0.00,100,23.3,3600.00
2024-07-16T14:00,20.0,0.10,100,24.7,2656.67
2024-07-16T15:00,18.3,0.50,100,21.1,2888.65
2024-07-16T16:00,19.0,0.10,96,19.9,2952.70
2024-07-16T17:00,20.0,0.00,97,19.3,3600.00
2024-07-16T18:00,17.9,0.20,95,23.5,3600.00
2024-07-16T19:00,17.8,0.20,72,20.8,3600.00
2024-07-16T20:00,17.8,0.10,42,17.7,3600.00
2024-07-16T21:00,17.5,0.00,22,16.7,3053.58
2024-07-16T22:00,16.7,0.00,41,15.9,0.00
2024-07-16T23:00,16.3,0.00,23,16.8,0.00
2024-07-17T00:00,15.8,0.00,7,16.9,0.00
2024-07-17T01:00,15.4,0.00,22,15.3,0.00
2024-07-17T02:00,15.3,0.00,46,15.9,0.00
2024-07-17T03:00,15.4,0.00,47,14.2,0.00
2024-07-17T04:00,15.2,0.00,19,13.6,0.00
2024-07-17T05:00,15.2,0.00,38,11.6,0.00
2024-07-17T06:00,15.0,0.00,16,10.5,0.00
2024-07-17T07:00,15.3,0.00,56,11.5,1612.60
2024-07-17T08:00,16.4,0.00,84,12.2,3600.00
2024-07-17T09:00,17.3,0.00,70,13.6,3600.00
2024-07-17T10:00,18.8,0.30,50,13.3,3600.00
2024-07-17T11:00,19.9,0.20,34,13.7,3600.00
2024-07-17T12:00,20.8,0.30,49,15.4,3600.00
2024-07-17T13:00,21.6,0.20,42,14.8,3600.00
2024-07-17T14:00,22.3,0.20,69,14.4,3600.00
2024-07-17T15:00,22.3,0.10,23,13.1,3600.00
2024-07-17T16:00,22.4,0.10,28,13.6,3600.00
2024-07-17T17:00,22.4,0.10,31,13.2,3600.00
2024-07-17T18:00,22.0,0.10,36,12.1,3600.00
2024-07-17T19:00,21.4,0.00,16,10.5,3600.00
2024-07-17T20:00,20.6,0.00,8,7.9,3600.00
2024-07-17T21:00,19.0,0.00,6,5.8,3600.00
2024-07-17T22:00,16.6,0.00,100,6.2,0.00
2024-07-17T23:00,15.5,0.00,100,7.2,0.00
2024-07-18T00:00,14.6,0.00,100,7.4,0.00
2024-07-18T01:00,14.4,0.00,100,6.9,0.00
2024-07-18T02:00,13.7,0.00,100,7.3,0.00
2024-07-18T03:00,14.3,0.00,100,6.4,0.00
2024-07-18T04:00,13.7,0.00,61,8.7,0.00
2024-07-18T05:00,13.4,0.00,1,8.4,0.00
2024-07-18T06:00,13.4,0.00,99,7.3,0.00
2024-07-18T07:00,15.2,0.00,100,4.9,2084.42
2024-07-18T08:00,17.2,0.00,100,3.7,3600.00
2024-07-18T09:00,19.2,0.00,100,2.9,3600.00
2024-07-18T10:00,21.2,0.00,100,4.5,3600.00
2024-07-18T11:00,23.3,0.00,33,7.4,3600.00
2024-07-18T12:00,24.4,0.00,34,7.7,3600.00
2024-07-18T13:00,25.2,0.00,56,6.4,3600.00
2024-07-18T14:00,25.5,0.00,58,6.1,3600.00
2024-07-18T15:00,26.1,0.00,91,6.6,3600.00
2024-07-18T16:00,26.6,0.00,57,6.1,3600.00
2024-07-18T17:00,26.7,0.00,94,5.0,3600.00
2024-07-18T18:00,26.1,0.00,48,6.4,3600.00
2024-07-18T19:00,25.6,0.00,95,6.6,3600.00
2024-07-18T20:00,24.7,0.00,94,3.7,3600.00
2024-07-18T21:00,23.1,0.00,100,5.2,3600.00
2024-07-18T22:00,21.3,0.00,99,6.6,0.00
2024-07-18T23:00,20.2,0.00,87,6.8,0.00
2024-07-19T00:00,19.5,0.00,84,8.6,0.00
2024-07-19T01:00,19.2,0.00,100,9.1,0.00
2024-07-19T02:00,18.6,0.00,100,8.6,0.00
2024-07-19T03:00,18.6,0.00,97,8.6,0.00
2024-07-19T04:00,17.8,0.00,13,8.0,0.00
2024-07-19T05:00,16.9,0.00,12,7.7,0.00
2024-07-19T06:00,16.5,0.00,0,7.8,0.00
2024-07-19T07:00,17.4,0.00,27,8.4,2273.29
2024-07-19T08:00,19.3,0.00,93,7.0,3600.00
2024-07-19T09:00,21.0,0.00,100,5.5,3600.00
2024-07-19T10:00,22.7,0.00,100,5.4,3600.00
2024-07-19T11:00,24.7,0.00,100,5.6,3600.00
2024-07-19T12:00,26.4,0.00,100,5.6,3600.00
2024-07-19T13:00,27.3,0.00,100,5.6,3600.00
2024-07-19T14:00,27.8,0.00,100,5.6,3600.00
2024-07-19T15:00,28.7,0.00,35,6.8,3600.00
2024-07-19T16:00,28.9,0.00,75,6.6,3600.00
2024-07-19T17:00,28.8,0.00,100,6.9,3600.00
2024-07-19T18:00,28.3,0.00,100,6.8,3600.00
2024-07-19T19:00,27.8,0.00,64,6.0,3600.00
2024-07-19T20:00,26.7,0.00,61,5.7,3600.00
2024-07-19T21:00,24.1,0.00,24,6.2,3600.00
2024-07-19T22:00,21.5,0.00,4,6.1,0.00
2024-07-19T23:00,20.0,0.00,4,7.9,0.00
2024-07-20T00:00,19.0,0.00,12,8.6,0.00
2024-07-20T01:00,18.5,0.00,2,7.6,0.00
2024-07-20T02:00,17.7,0.00,1,7.0,0.00
2024-07-20T03:00,17.5,0.00,0,6.1,0.00
2024-07-20T04:00,16.5,0.00,0,7.4,0.00
2024-07-20T05:00,16.3,0.00,0,6.4,0.00
2024-07-20T06:00,16.3,0.00,0,6.0,0.00
2024-07-20T07:00,17.7,0.00,1,7.6,2202.51
2024-07-20T08:00,20.0,0.00,1,6.6,3600.00
2024-07-20T09:00,22.3,0.00,0,5.4,3600.00
2024-07-20T10:00,24.7,0.00,0,6.9,3600.00
2024-07-20T11:00,26.5,0.00,0,8.5,3600.00
2024-07-20T12:00,27.8,0.00,2,8.1,3600.00
2024-07-20T13:00,28.9,0.00,27,7.2,3600.00
2024-07-20T14:00,29.8,0.00,24,6.1,3600.00
2024-07-20T15:00,30.3,0.00,100,8.2,3600.00
2024-07-20T16:00,30.5,0.00,100,8.0,3600.00
2024-07-20T17:00,30.4,0.00,100,8.1,3600.00
2024-07-20T18:00,26.0,1.80,100,18.4,3600.00
2024-07-20T19:00,24.2,0.00,100,7.3,0.00
2024-07-20T20:00,24.3,0.00,100,7.0,1496.40
2024-07-20T21:00,23.5,0.00,92,5.6,1816.74
2024-07-20T22:00,22.1,0.00,33,7.2,0.00
2024-07-20T23:00,21.2,0.00,84,6.0,0.00
2024-07-21T00:00,20.7,0.00,98,6.5,0.00
2024-07-21T01:00,20.1,0.00,99,7.6,0.00
2024-07-21T02:00,19.9,0.00,64,6.0,0.00
2024-07-21T03:00,20.5,0.00,100,6.5,0.00
2024-07-21T04:00,20.1,0.00,100,6.1,0.00
2024-07-21T05:00,19.3,0.00,100,5.9,0.00
2024-07-21T06:00,19.8,0.00,97,5.9,0.00
2024-07-21T07:00,20.4,0.00,97,9.4,0.00
2024-07-21T08:00,21.6,0.00,45,11.2,3600.00
2024-07-21T09:00,22.5,0.00,11,13.1,3600.00
2024-07-21T10:00,23.4,0.00,97,12.7,3600.00
2024-07-21T11:00,24.3,0.00,100,9.7,3600.00
2024-07-21T12:00,23.8,0.40,100,11.7,1329.31
2024-07-21T13:00,24.1,0.20,80,11.3,0.00
2024-07-21T14:00,25.6,0.00,100,11.6,3600.00
2024-07-21T15:00,22.0,0.00,99,15.0,1225.55
2024-07-21T16:00,22.0,0.00,94,14.9,90.68
2024-07-21T17:00,22.8,0.00,65,14.3,3600.00
2024-07-21T18:00,22.9,0.10,24,14.7,3600.00
2024-07-21T19:00,22.9,0.00,28,14.5,3600.00
2024-07-21T20:00,21.8,0.00,51,14.8,3600.00
2024-07-21T21:00,21.0,0.00,45,9.6,3600.00
2024-07-21T22:00,20.0,0.00,44,11.1,0.00
2024-07-21T23:00,18.8,0.00,67,10.8,0.00
2024-07-22T00:00,17.8,0.00,13,10.2,0.00
2024-07-22T01:00,16.9,0.00,84,9.8,0.00
2024-07-22T02:00,16.6,0.00,100,8.6,0.00
2024-07-22T03:00,16.9,0.00,100,10.0,0.00
2024-07-22T04:00,16.5,0.00,87,9.4,0.00
2024-07-22T05:00,16.2,0.00,100,9.7,0.00
2024-07-22T06:00,15.6,0.00,100,7.6,0.00
2024-07-22T07:00,16.3,0.00,100,6.5,0.00
2024-07-22T08:00,17.0,0.00,100,6.8,0.00
2024-07-22T09:00,18.0,0.00,100,8.8,0.00
2024-07-22T10:00,18.9,0.00,86,11.9,0.00
2024-07-22T11:00,20.0,0.10,53,14.3,3600.00
2024-07-22T12:00,21.2,0.10,45,15.7,3600.00
2024-07-22T13:00,22.1,0.00,76,16.5,3600.00
2024-07-22T14:00,22.5,0.10,98,16.3,3600.00
2024-07-22T15:00,22.7,0.00,43,16.4,3600.00
2024-07-22T16:00,22.9,0.00,75,16.1,3600.00
2024-07-22T17:00,23.0,0.00,100,16.7,3600.00
2024-07-22T18:00,22.5,0.00,94,15.5,3222.42
2024-07-22T19:00,22.5,0.00,100,12.4,0.00
2024-07-22T20:00,21.9,0.00,100,12.3,0.00
2024-07-22T21:00,21.2,0.00,97,10.2,0.00
2024-07-22T22:00,20.2,0.00,81,11.0,0.00
2024-07-22T23:00,20.0,0.00,99,12.9,0.00
2024-07-23T00:00,19.7,0.10,100,12.6,0.00
2024-07-23T01:00,19.0,0.10,100,13.0,0.00
2024-07-23T02:00,18.6,0.20,76,13.2,0.00
2024-07-23T03:00,18.7,0.00,73,12.1,0.00
2024-07-23T04:00,18.7,0.00,50,11.8,0.00
2024-07-23T05:00,18.0,0.00,33,9.5,0.00
2024-07-23T06:00,17.5,0.40,91,10.9,0.00
2024-07-23T07:00,18.0,0.40,90,11.4,0.00
2024-07-23T08:00,18.2,2.80,98,13.6,2240.48
2024-07-23T09:00,18.5,1.30,100,14.7,0.00
2024-07-23T10:00,19.0,0.10,100,17.1,0.00
2024-07-23T11:00,19.4,0.40,70,15.1,0.00
2024-07-23T12:00,21.4,0.10,23,14.5,3600.00
2024-07-23T13:00,21.9,0.10,97,17.3,3600.00
2024-07-23T14:00,22.3,0.10,100,18.0,3600.00
2024-07-23T15:00,22.3,0.20,61,20.8,3600.00
2024-07-23T16:00,21.2,1.30,100,18.4,3600.00
2024-07-23T17:00,19.2,4.80,99,14.8,0.00
2024-07-23T18:00,19.2,1.40,77,14.0,2986.43
2024-07-23T19:00,19.1,0.20,63,14.0,3600.00
2024-07-23T20:00,18.8,0.00,21,14.6,3166.30
2024-07-23T21:00,17.8,0.10,13,15.6,3600.00
2024-07-23T22:00,16.4,0.00,1,13.5,0.00
2024-07-23T23:00,15.6,0.00,28,12.3,0.00
2024-07-24T00:00,14.9,0.00,98,11.1,0.00
2024-07-24T01:00,14.6,0.00,100,10.2,0.00
2024-07-24T02:00,14.4,0.00,100,10.9,0.00
2024-07-24T03:00,14.5,0.00,100,10.5,0.00
2024-07-24T04:00,14.4,0.00,100,11.2,0.00
2024-07-24T05:00,14.1,0.00,100,10.9,0.00
2024-07-24T06:00,14.6,0.00,100,10.8,0.00
2024-07-24T07:00,15.4,0.00,100,12.3,0.00
2024-07-24T08:00,16.0,0.10,55,12.9,707.21
2024-07-24T09:00,16.9,0.00,16,11.8,3600.00
2024-07-24T10:00,18.0,0.00,5,11.7,3600.00
2024-07-24T11:00,19.1,0.00,11,11.2,3600.00
2024-07-24T12:00,20.2,0.00,39,11.2,3600.00
2024-07-24T13:00,21.0,0.00,41,10.0,3600.00
2024-07-24T14:00,21.9,0.00,52,9.2,3600.00
2024-07-24T15:00,21.2,0.00,92,9.5,3600.00
2024-07-24T16:00,21.5,0.00,90,10.2,3600.00
2024-07-24T17:00,21.1,0.00,24,9.7,464.35
2024-07-24T18:00,21.1,0.00,38,8.7,3600.00
2024-07-24T19:00,21.3,0.00,43,8.6,3600.00
2024-07-24T20:00,20.5,0.00,38,5.4,3600.00
2024-07-24T21:00,18.5,0.00,96,4.8,3589.90
2024-07-24T22:00,16.8,0.00,99,6.6,0.00
2024-07-24T23:00,14.9,0.00,80,7.4,0.00
2024-07-25T00:00,13.9,0.00,100,7.9,0.00
2024-07-25T01:00,13.8,0.00,100,5.8,0.00
2024-07-25T02:00,14.1,0.00,80,5.5,0.00
2024-07-25T03:00,13.2,0.00,4,5.2,0.00
2024-07-25T04:00,12.8,0.00,15,5.8,0.00
2024-07-25T05:00,12.9,0.00,10,6.0,0.00
2024-07-25T06:00,13.1,0.00,97,7.5,0.00
2024-07-25T07:00,14.4,0.00,51,8.7,1161.35
2024-07-25T08:00,16.5,0.00,100,8.7,3600.00
2024-07-25T09:00,18.3,0.00,55,8.3,0.00
2024-07-25T10:00,20.9,0.00,100,11.6,3600.00
2024-07-25T11:00,21.6,0.00,100,11.4,3600.00
2024-07-25T12:00,22.7,0.00,100,11.2,3600.00
2024-07-25T13:00,24.4,0.00,100,14.8,3600.00
2024-07-25T14:00,24.4,0.00,100,15.6,3600.00
2024-07-25T15:00,24.2,0.00,100,14.2,1397.13
2024-07-25T16:00,25.4,0.00,100,15.3,3600.00
2024-07-25T17:00,25.0,0.00,100,15.6,2185.73
2024-07-25T18:00,24.4,0.00,100,10.5,0.00
2024-07-25T19:00,24.4,0.00,100,11.0,1354.50
2024-07-25T20:00,23.6,0.00,100,10.0,0.00
2024-07-25T21:00,22.6,0.00,100,11.0,0.00
2024-07-25T22:00,22.1,0.00,100,12.9,0.00
2024-07-25T23:00,21.6,0.00,100,8.9,0.00
2024-07-26T00:00,20.7,0.00,100,9.1,0.00
2024-07-26T01:00,19.9,0.90,100,14.0,0.00
2024-07-26T02:00,18.6,1.30,100,16.1,0.00
2024-07-26T03:00,18.5,0.10,100,11.6,0.00
2024-07-26T04:00,18.4,0.20,100,12.1,0.00
2024-07-26T05:00,18.3,0.10,100,13.2,0.00
2024-07-26T06:00,18.1,1.20,100,15.2,0.00
2024-07-26T07:00,18.3,0.00,100,15.3,0.00
2024-07-26T08:00,18.4,0.00,100,14.1,0.00
2024-07-26T09:00,18.5,0.10,100,15.2,0.00
2024-07-26T10:00,18.8,0.30,100,16.3,0.00
2024-07-26T11:00,19.2,0.30,81,18.1,521.28
2024-07-26T12:00,20.6,0.50,64,17.4,3600.00
2024-07-26T13:00,21.2,0.30,53,17.3,3600.00
2024-07-26T14:00,22.2,0.30,76,15.8,3600.00
2024-07-26T15:00,23.5,0.00,54,16.8,3600.00
2024-07-26T16:00,23.6,0.00,78,16.8,3600.00
2024-07-26T17:00,23.2,0.00,98,15.9,3600.00
2024-07-26T18:00,22.6,0.00,100,14.2,3600.00
2024-07-26T19:00,21.9,0.00,100,11.3,1710.66
2024-07-26T20:00,20.9,0.00,100,8.6,0.00
2024-07-26T21:00,19.7,0.00,100,6.3,0.00
2024-07-26T22:00,18.5,0.00,100,5.2,0.00
2024-07-26T23:00,18.1,0.00,100,5.5,0.00
2024-07-27T00:00,16.8,0.00,100,6.2,0.00
2024-07-27T01:00,17.4,0.00,100,4.0,0.00
2024-07-27T02:00,17.6,0.00,29,0.8,0.00
2024-07-27T03:00,17.1,0.00,100,3.3,0.00
2024-07-27T04:00,16.9,0.00,92,2.6,0.00
2024-07-27T05:00,16.2,0.00,77,3.1,0.00
2024-07-27T06:00,14.4,0.00,100,5.4,0.00
2024-07-27T07:00,16.4,0.00,100,4.4,0.00
2024-07-27T08:00,16.9,0.00,100,1.6,0.00
2024-07-27T09:00,18.0,0.00,100,4.0,299.29
2024-07-27T10:00,17.6,0.70,100,6.5,0.00
2024-07-27T11:00,17.4,1.10,100,4.8,0.00
2024-07-27T12:00,17.6,1.00,100,2.5,0.00
2024-07-27T13:00,18.5,0.10,100,4.6,490.66
2024-07-27T14:00,20.2,0.00,100,5.9,89.62
2024-07-27T15:00,21.7,0.10,100,5.1,0.00
2024-07-27T16:00,21.8,0.00,100,6.8,0.00
2024-07-27T17:00,21.7,0.00,100,7.6,0.00
2024-07-27T18:00,21.6,0.00,100,8.3,0.00
2024-07-27T19:00,21.4,0.00,100,8.3,0.00
2024-07-27T20:00,20.9,0.00,99,10.6,2221.97
2024-07-27T21:00,19.3,0.00,99,12.9,282.76
2024-07-27T22:00,18.3,0.00,29,9.8,0.00
2024-07-27T23:00,17.1,0.00,6,11.3,0.00
2024-07-28T00:00,15.9,0.00,6,11.5,0.00
2024-07-28T01:00,15.2,0.00,4,11.1,0.00
2024-07-28T02:00,14.7,0.00,15,10.6,0.00
2024-07-28T03:00,15.1,0.00,17,12.4,0.00
2024-07-28T04:00,15.0,0.00,9,12.2,0.00
2024-07-28T05:00,14.9,0.00,0,11.0,0.00
2024-07-28T06:00,14.3,0.00,0,10.2,0.00
2024-07-28T07:00,14.4,0.00,0,10.6,1217.81
2024-07-28T08:00,15.9,0.00,0,9.3,3600.00
2024-07-28T09:00,17.6,0.00,0,9.3,3600.00
2024-07-28T10:00,19.3,0.00,0,10.3,3600.00
2024-07-28T11:00,20.5,0.00,0,10.7,3600.00
2024-07-28T12:00,21.4,0.00,0,9.9,3600.00
2024-07-28T13:00,22.4,0.00,31,10.5,3600.00
2024-07-28T14:00,23.0,0.00,96,11.1,3600.00
2024-07-28T15:00,22.6,0.00,100,10.2,3600.00
2024-07-28T16:00,22.8,0.00,100,8.7,3600.00
2024-07-28T17:00,22.4,0.00,96,7.9,0.00
2024-07-28T18:00,22.6,0.00,32,6.8,3600.00
2024-07-28T19:00,22.3,0.00,25,5.9,3600.00
2024-07-28T20:00,21.6,0.00,49,5.1,3600.00
2024-07-28T21:00,19.2,0.00,100,6.5,3277.48
2024-07-28T22:00,17.7,0.00,100,7.2,0.00
2024-07-28T23:00,17.2,0.00,97,9.8,0.00
2024-07-29T00:00,16.5,0.00,0,9.2,0.00
2024-07-29T01:00,15.5,0.00,0,8.3,0.00
2024-07-29T02:00,14.8,0.00,2,8.5,0.00
2024-07-29T03:00,14.8,0.00,28,9.4,0.00
2024-07-29T04:00,14.4,0.00,66,8.8,0.00
2024-07-29T05:00,14.0,0.00,2,8.3,0.00
2024-07-29T06:00,13.5,0.00,0,6.9,0.00
2024-07-29T07:00,14.1,0.00,0,8.0,1064.84
2024-07-29T08:00,15.9,0.00,0,7.2,3600.00
2024-07-29T09:00,18.1,0.00,4,6.9,3600.00
2024-07-29T10:00,20.4,0.00,11,7.3,3600.00
2024-07-29T11:00,22.3,0.00,0,9.5,3600.00
2024-07-29T12:00,23.5,0.00,0,11.3,3600.00
2024-07-29T13:00,24.3,0.00,0,11.4,3600.00
2024-07-29T14:00,25.1,0.00,0,10.7,3600.00
2024-07-29T15:00,25.9,0.00,0,10.5,3600.00
2024-07-29T16:00,26.3,0.00,0,10.3,3600.00
2024-07-29T17:00,26.4,0.00,0,9.9,3600.00
2024-07-29T18:00,26.2,0.00,0,9.8,3600.00
2024-07-29T19:00,25.8,0.00,0,9.1,3600.00
2024-07-29T20:00,24.7,0.00,0,6.2,3600.00
2024-07-29T21:00,22.4,0.00,0,6.8,3194.93
2024-07-29T22:00,21.1,0.00,0,9.4,0.00
2024-07-29T23:00,20.4,0.00,0,9.1,0.00
2024-07-30T00:00,19.4,0.00,0,8.4,0.00
2024-07-30T01:00,18.8,0.00,19,7.9,0.00
2024-07-30T02:00,18.0,0.00,23,7.3,0.00
2024-07-30T03:00,17.5,0.00,1,6.6,0.00
2024-07-30T04:00,17.1,0.00,6,7.8,0.00
2024-07-30T05:00,16.6,0.00,0,6.3,0.00
2024-07-30T06:00,15.5,0.00,0,5.9,0.00
2024-07-30T07:00,16.7,0.00,0,8.6,918.86
2024-07-30T08:00,18.7,0.00,1,6.6,3600.00
2024-07-30T09:00,21.1,0.00,0,5.2,3600.00
2024-07-30T10:00,23.5,0.00,30,5.8,3600.00
2024-07-30T11:00,25.4,0.00,10,4.0,3600.00
2024-07-30T12:00,27.2,0.00,5,3.1,3600.00
2024-07-30T13:00,28.3,0.00,63,1.6,3600.00
2024-07-30T14:00,29.1,0.00,18,0.8,3600.00
2024-07-30T15:00,29.7,0.00,78,3.6,3600.00
2024-07-30T16:00,29.7,0.00,83,5.9,3600.00
2024-07-30T17:00,29.6,0.00,40,6.3,3600.00
2024-07-30T18:00,29.2,0.00,82,7.8,3600.00
2024-07-30T19:00,28.4,0.00,1,7.6,3600.00
2024-07-30T20:00,27.1,0.00,0,7.2,3600.00
2024-07-30T21:00,24.6,0.00,0,5.9,3110.70
2024-07-30T22:00,22.8,0.00,0,6.9,0.00
2024-07-30T23:00,22.0,0.00,0,9.1,0.00
2024-07-31T00:00,21.1,0.00,0,8.0,0.00
2024-07-31T01:00,20.3,0.00,0,8.7,0.00
2024-07-31T02:00,19.6,0.00,0,8.7,0.00
2024-07-31T03:00,19.3,0.00,90,8.5,0.00
2024-07-31T04:00,18.8,0.00,99,7.5,0.00
2024-07-31T05:00,18.2,0.00,100,5.2,0.00
2024-07-31T06:00,18.1,0.00,100,9.8,0.00
2024-07-31T07:00,18.4,0.00,100,8.1,0.00
2024-07-31T08:00,18.9,0.00,100,2.3,0.00
2024-07-31T09:00,19.5,0.10,100,1.3,0.00
2024-07-31T10:00,19.0,1.10,100,9.8,0.00
2024-07-31T11:00,19.8,0.70,100,6.6,0.00
2024-07-31T12:00,21.1,0.10,100,4.7,321.69
2024-07-31T13:00,23.4,0.00,100,7.4,3600.00
2024-07-31T14:00,24.1,0.00,100,5.0,2200.21
2024-07-31T15:00,23.0,0.30,100,1.5,0.00
2024-07-31T16:00,24.2,0.10,100,3.7,3600.00
2024-07-31T17:00,25.2,0.00,100,5.4,3600.00
2024-07-31T18:00,25.4,0.00,97,4.3,3600.00
2024-07-31T19:00,25.3,0.00,85,6.3,3600.00
2024-07-31T20:00,24.8,0.00,6,6.9,3600.00
2024-07-31T21:00,23.1,0.00,16,5.9,3024.56
2024-07-31T22:00,21.2,0.00,26,5.8,0.00
2024-07-31T23:00,20.2,0.00,25,7.3,0.00
